,OBJECTID,Field1,YM,SIDO,SIGUNGU,X,Y,FranClass,Type,Time,TotalSpent,DisSpent,NumofSpent,NumofDisSpent,POINT_X,POINT_Y,DONG
2476,2477,2477,202007,제주특별자치도,제주시,262650,101650,영세,유흥주점,00시,330000,0,2,0,126.51962021799827,33.50203135749195,삼도일동
2477,2478,2478,202007,제주특별자치도,제주시,262650,101650,영세,주점,00시,570000,0,5,0,126.51962021799827,33.50203135749195,삼도일동
2478,2479,2479,202007,제주특별자치도,제주시,262650,101650,중소1,슈퍼마켓,00시,204450,11200,28,2,126.51962021799827,33.50203135749195,삼도일동
2479,2480,2480,202007,제주특별자치도,제주시,262650,101700,영세,단란주점,00시,2500000,0,10,0,126.51961255279326,33.50248205214133,삼도일동
2480,2481,2481,202007,제주특별자치도,제주시,262650,101700,영세,유흥주점,00시,490000,0,3,0,126.51961255279326,33.50248205214133,삼도일동
2481,2482,2482,202007,제주특별자치도,제주시,262650,101700,영세,일반한식,00시,115000,0,3,0,126.51961255279326,33.50248205214133,삼도일동
2482,2483,2483,202007,제주특별자치도,제주시,262650,101750,영세,단란주점,00시,2900000,0,16,0,126.51960488744842,33.502932746756436,삼도일동
2483,2484,2484,202007,제주특별자치도,제주시,262650,101750,영세,스넥,00시,175200,0,6,0,126.51960488744842,33.502932746756436,삼도일동
2484,2485,2485,202007,제주특별자치도,제주시,262650,101750,영세,일반한식,00시,244000,0,4,0,126.51960488744842,33.502932746756436,삼도일동
2485,2486,2486,202007,제주특별자치도,제주시,262650,101800,영세,스넥,00시,88000,0,2,0,126.51959722196374,33.50338344133727,삼도일동
2486,2487,2487,202007,제주특별자치도,제주시,262650,101800,중소,편의점,00시,248110,0,27,0,126.51959722196374,33.50338344133727,삼도일동
2487,2488,2488,202007,제주특별자치도,제주시,262650,101900,영세,주점,00시,51000,0,1,0,126.51958188950854,33.50428482948576,삼도일동
2488,2489,2489,202007,제주특별자치도,제주시,262650,102050,영세,단란주점,00시,215000,0,4,0,126.5195588902998,33.505636912808455,삼도일동
2489,2490,2490,202007,제주특별자치도,제주시,262650,102050,영세,일반한식,00시,48000,0,2,0,126.5195588902998,33.505636912808455,삼도일동
2490,2491,2491,202007,제주특별자치도,제주시,262650,102100,중소1,유흥주점,00시,2120000,0,8,0,126.51955122289948,33.50608760717514,삼도일동
2491,2492,2492,202007,제주특별자치도,제주시,262650,102150,영세,유흥주점,00시,380000,0,2,0,126.519543556446,33.50653830061424,삼도일동
2492,2493,2493,202007,제주특별자치도,제주시,262650,102300,영세,단란주점,00시,150000,0,1,0,126.51952055406271,33.507890383414335,삼도일동
2493,2494,2494,202007,제주특별자치도,제주시,262650,102400,영세,노래방,00시,122000,0,1,0,126.51950521879996,33.50879177177918,삼도일동
2494,2495,2495,202007,제주특별자치도,제주시,262650,102550,일반,편의점,00시,143950,0,18,0,126.51948221432855,33.510143853163314,삼도일동
2495,2496,2496,202007,제주특별자치도,제주시,262650,102850,영세,단란주점,00시,130000,0,2,0,126.51943620052161,33.51284801589946,삼도이동
2496,2497,2497,202007,제주특별자치도,제주시,262650,102900,영세,유흥주점,00시,669000,0,5,0,126.51942853195955,33.513298709726236,삼도이동
2497,2498,2498,202007,제주특별자치도,제주시,262650,102950,영세,일반한식,00시,162000,0,2,0,126.51942086218097,33.513749403510225,삼도이동
2498,2499,2499,202007,제주특별자치도,제주시,262650,103350,영세,레져업소(회원제형태),00시,239000,0,5,0,126.51935949785826,33.517354950735985,삼도이동
2499,2500,2500,202007,제주특별자치도,제주시,262700,101350,중소,스넥,00시,122000,0,4,0,126.52020415764929,33.49933360976892,삼도일동
2500,2501,2501,202007,제주특별자치도,제주시,262700,101400,영세,스넥,00시,238500,0,6,0,126.52019649606926,33.49978430470729,삼도일동
2501,2502,2502,202007,제주특별자치도,제주시,262700,101400,영세,유흥주점,00시,260000,0,1,0,126.52019649606926,33.49978430470729,삼도일동
2502,2503,2503,202007,제주특별자치도,제주시,262700,101400,영세,일반한식,00시,108000,0,2,0,126.52019649606926,33.49978430470729,삼도일동
2503,2504,2504,202007,제주특별자치도,제주시,262700,101400,영세,주점,00시,341000,0,11,0,126.52019649606926,33.49978430470729,삼도일동
2504,2505,2505,202007,제주특별자치도,제주시,262700,101400,영세,화장품,00시,410000,0,3,0,126.52019649606926,33.49978430470729,삼도일동
2505,2506,2506,202007,제주특별자치도,제주시,262700,101400,중소,일반한식,00시,338500,0,9,0,126.52019649606926,33.49978430470729,삼도일동
2506,2507,2507,202007,제주특별자치도,제주시,262700,101500,일반,특급호텔,00시,318730,0,5,0,126.52018117248993,33.50068569448122,삼도일동
2507,2508,2508,202007,제주특별자치도,제주시,262700,101550,영세,일식회집,00시,80000,0,1,0,126.52017350941414,33.50113638930828,삼도일동
2508,2509,2509,202007,제주특별자치도,제주시,262700,101600,영세,기타숙박업,00시,30000,0,1,0,126.52016584727507,33.50158708410956,삼도일동
2509,2510,2510,202007,제주특별자치도,제주시,262700,101600,영세,단란주점,00시,400000,0,3,0,126.52016584727507,33.50158708410956,삼도일동
2510,2511,2511,202007,제주특별자치도,제주시,262700,101650,영세,스넥,00시,69500,0,3,0,126.52015818500638,33.50203777797476,삼도일동
2511,2512,2512,202007,제주특별자치도,제주시,262700,101700,영세,단란주점,00시,200000,0,2,0,126.52015052258776,33.50248847270751,삼도일동
2512,2513,2513,202007,제주특별자치도,제주시,262700,101800,영세,서양음식,00시,310200,0,7,0,126.5201351962547,33.5033898620617,삼도일동
2513,2514,2514,202007,제주특별자치도,제주시,262700,101800,영세,일식회집,00시,28000,0,1,0,126.5201351962547,33.5033898620617,삼도일동
2514,2515,2515,202007,제주특별자치도,제주시,262700,101850,영세,단란주점,00시,200000,0,2,0,126.52012753341674,33.50384055669165,삼도일동
2515,2516,2516,202007,제주특별자치도,제주시,262700,101850,영세,일반한식,00시,43500,0,3,0,126.52012753341674,33.50384055669165,삼도일동
2516,2517,2517,202007,제주특별자치도,제주시,262700,102000,영세,스넥,00시,55500,0,2,0,126.52010454299777,33.505192639465506,삼도이동
2517,2518,2518,202007,제주특별자치도,제주시,262700,102000,영세,주점,00시,233000,0,4,0,126.52010454299777,33.505192639465506,삼도이동
2518,2519,2519,202007,제주특별자치도,제주시,262700,102050,영세,일반한식,00시,248000,22000,9,1,126.52009687960066,33.50564333395835,삼도이동
2519,2520,2520,202007,제주특별자치도,제주시,262700,102200,영세,편의점,00시,386520,45000,31,1,126.52007388641744,33.50699541721427,삼도이동
2520,2521,2521,202007,제주특별자치도,제주시,262700,102350,영세,일반한식,00시,24000,0,1,0,126.52005089306256,33.50834749926841,삼도이동
2521,2522,2522,202007,제주특별자치도,제주시,262700,102450,영세,일반한식,00시,560000,0,15,0,126.52003556201804,33.509248887723004,삼도이동
2522,2523,2523,202007,제주특별자치도,제주시,262700,102450,영세,주점,00시,215500,0,6,0,126.52003556201804,33.509248887723004,삼도이동
2523,2524,2524,202007,제주특별자치도,제주시,262700,102450,영세,피부미용실,00시,120000,0,1,0,126.52003556201804,33.509248887723004,삼도이동
2524,2525,2525,202007,제주특별자치도,제주시,262700,102450,중소,편의점,00시,205810,0,29,0,126.52003556201804,33.509248887723004,삼도이동
2525,2526,2526,202007,제주특별자치도,제주시,262700,102500,영세,기타숙박업,00시,40000,0,1,0,126.52002789736258,33.5096995819074,삼도이동
2526,2527,2527,202007,제주특별자치도,제주시,262700,102800,영세,일반한식,00시,30000,0,1,0,126.5199819011206,33.51240374534963,삼도이동
2527,2528,2528,202007,제주특별자치도,제주시,262700,102900,영세,유흥주점,00시,350000,0,1,0,126.51996656755887,33.513305133187274,삼도이동
2528,2529,2529,202007,제주특별자치도,제주시,262700,102950,영세,유흥주점,00시,750000,0,4,0,126.51995890056818,33.51375582705468,삼도이동
2529,2530,2530,202007,제주특별자치도,제주시,262700,103000,영세,기타숙박업,00시,30000,0,1,0,126.51995123451428,33.51420652089634,삼도이동
2530,2531,2531,202007,제주특별자치도,제주시,262700,103000,영세,유흥주점,00시,260000,0,2,0,126.51995123451428,33.51420652089634,삼도이동
2531,2532,2532,202007,제주특별자치도,제주시,262700,103000,중소1,편의점,00시,502590,11000,61,2,126.51995123451428,33.51420652089634,삼도이동
2532,2533,2533,202007,제주특별자치도,제주시,262700,103050,영세,유흥주점,00시,600000,0,3,0,126.51994356725406,33.514657213793356,삼도이동
2533,2534,2534,202007,제주특별자치도,제주시,262700,103350,영세,피부미용실,00시,240000,80000,2,1,126.51989755961755,33.517361375858144,삼도이동
2534,2535,2535,202007,제주특별자치도,서귀포시,262700,74450,일반,편의점,00시,120330,0,9,0,126.52430146900393,33.256854791862786,호근동
2535,2536,2536,202007,제주특별자치도,서귀포시,262700,74450,중소1,편의점,00시,73940,0,11,0,126.52430146900393,33.256854791862786,호근동
2536,2537,2537,202007,제주특별자치도,서귀포시,262700,74900,중소,편의점,00시,86600,0,10,0,126.52423332914239,33.2609112109286,서호동
2537,2538,2538,202007,제주특별자치도,제주시,262750,100900,중소,편의점,00시,105280,0,14,0,126.52081102985431,33.49528377157287,오라일동
2538,2539,2539,202007,제주특별자치도,제주시,262750,101350,영세,단란주점,00시,870000,0,8,0,126.52074210808021,33.49934002741687,삼도일동
2539,2540,2540,202007,제주특별자치도,제주시,262750,101350,영세,일반한식,00시,372500,0,11,0,126.52074210808021,33.49934002741687,삼도일동
2540,2541,2541,202007,제주특별자치도,제주시,262750,101350,영세,주점,00시,177000,0,2,0,126.52074210808021,33.49934002741687,삼도일동
2541,2542,2542,202007,제주특별자치도,제주시,262750,101400,영세,노래방,00시,50000,0,1,0,126.5207344492862,33.4997907224386,삼도일동
2542,2543,2543,202007,제주특별자치도,제주시,262750,101400,영세,단란주점,00시,520000,0,2,0,126.5207344492862,33.4997907224386,삼도일동
2543,2544,2544,202007,제주특별자치도,제주시,262750,101400,영세,일반한식,00시,116000,0,2,0,126.5207344492862,33.4997907224386,삼도일동
2544,2545,2545,202007,제주특별자치도,제주시,262750,101400,중소,유흥주점,00시,580000,0,2,0,126.5207344492862,33.4997907224386,삼도일동
2545,2546,2546,202007,제주특별자치도,제주시,262750,101700,영세,일식회집,00시,70000,0,2,0,126.52068849252201,33.50249489093886,삼도일동
2546,2547,2547,202007,제주특별자치도,제주시,262750,101800,영세,편의점,00시,225770,9900,26,1,126.52067317176191,33.503396280459725,삼도일동
2547,2548,2548,202007,제주특별자치도,제주시,262750,102050,중소,편의점,00시,366080,0,36,0,126.52063486903116,33.50564975367496,삼도이동
2548,2549,2549,202007,제주특별자치도,제주시,262750,102300,영세,일반한식,00시,441000,0,10,0,126.52059656066402,33.50790322511456,삼도이동
2549,2550,2550,202007,제주특별자치도,제주시,262750,102600,영세,일반한식,00시,25000,0,1,0,126.52055058557875,33.51060738988806,삼도이동
2550,2551,2551,202007,제주특별자치도,제주시,262750,102700,중소1,편의점,00시,140640,0,19,0,126.52053525978761,33.51150877817518,삼도이동
2551,2552,2552,202007,제주특별자치도,제주시,262750,102850,영세,칵테일바,00시,86500,0,1,0,126.52051226843757,33.512860860335984,삼도이동
2552,2553,2553,202007,제주특별자치도,제주시,262750,103350,중소2,편의점,00시,562170,0,58,0,126.52043562152693,33.517367797742295,삼도이동
2553,2554,2554,202007,제주특별자치도,제주시,262800,101000,영세,일반한식,00시,458000,0,10,0,126.52133364571101,33.49619157692917,도남동
2554,2555,2555,202007,제주특별자치도,제주시,262800,101000,중소,스넥,00시,42000,0,2,0,126.52133364571101,33.49619157692917,도남동
2555,2556,2556,202007,제주특별자치도,제주시,262800,101050,영세,주점,00시,157000,0,4,0,126.52132599068034,33.49664227227403,도남동
2556,2557,2557,202007,제주특별자치도,제주시,262800,101250,영세,일반한식,00시,130000,0,4,0,126.52129537024798,33.49844505241749,삼도일동
2557,2558,2558,202007,제주특별자치도,제주시,262800,101250,중소1,편의점,00시,512950,20800,61,3,126.52129537024798,33.49844505241749,삼도일동
2558,2559,2559,202007,제주특별자치도,제주시,262800,101350,영세,단란주점,00시,1110000,0,6,0,126.52128005865082,33.49934644273027,삼도일동
2559,2560,2560,202007,제주특별자치도,제주시,262800,101350,영세,유흥주점,00시,546000,0,5,0,126.52128005865082,33.49934644273027,삼도일동
2560,2561,2561,202007,제주특별자치도,제주시,262800,101350,영세,일반한식,00시,30000,0,1,0,126.52128005865082,33.49934644273027,삼도일동
2561,2562,2562,202007,제주특별자치도,제주시,262800,101350,영세,주점,00시,20000,0,1,0,126.52128005865082,33.49934644273027,삼도일동
2562,2563,2563,202007,제주특별자치도,제주시,262800,101350,중소1,편의점,00시,359550,0,33,0,126.52128005865082,33.49934644273027,삼도일동
2563,2564,2564,202007,제주특별자치도,제주시,262800,101400,영세,유흥주점,00시,200000,0,1,0,126.52127240264281,33.49979713783528,삼도일동
2564,2565,2565,202007,제주특별자치도,제주시,262800,101400,중소,유흥주점,00시,440000,0,1,0,126.52127240264281,33.49979713783528,삼도일동
2565,2566,2566,202007,제주특별자치도,제주시,262800,101900,영세,일반한식,00시,48000,0,1,0,126.52119583273952,33.50430408608174,삼도일동
2566,2567,2567,202007,제주특별자치도,제주시,262800,101900,영세,편의점,00시,106500,0,14,0,126.52119583273952,33.50430408608174,삼도일동
2567,2568,2568,202007,제주특별자치도,제주시,262800,102600,영세,스넥,00시,225000,0,8,0,126.52108860580803,33.51061380818604,삼도이동
2568,2569,2569,202007,제주특별자치도,제주시,262800,102650,영세,편의점,00시,236860,0,34,0,126.52108094523163,33.51106450242579,삼도이동
2569,2570,2570,202007,제주특별자치도,제주시,262800,102650,중소1,일반한식,00시,149000,0,3,0,126.52108094523163,33.51106450242579,삼도이동
2570,2571,2571,202007,제주특별자치도,제주시,262800,102800,영세,단란주점,00시,338000,0,4,0,126.52105796374063,33.51241658494795,삼도이동
2571,2572,2572,202007,제주특별자치도,제주시,262800,102900,중소1,편의점,00시,266490,0,34,0,126.52104264133024,33.513317973118994,삼도이동
2572,2573,2573,202007,제주특별자치도,제주시,262800,102950,영세,유아원,00시,470000,0,1,0,126.52103497991544,33.513768667153116,삼도이동
2573,2574,2574,202007,제주특별자치도,제주시,262800,103050,영세,일반한식,00시,85000,0,3,0,126.52101965667676,33.51467005421668,삼도이동
2574,2575,2575,202007,제주특별자치도,제주시,262800,103300,영세,단란주점,00시,866000,0,7,0,126.52098134610898,33.51692352353038,삼도이동
2575,2576,2576,202007,제주특별자치도,제주시,262800,103350,영세,일반한식,00시,603500,0,15,0,126.52097368357613,33.517374217290296,삼도이동
2576,2577,2577,202007,제주특별자치도,서귀포시,262800,73400,일반,LPG,00시,175331,0,6,0,126.52553321340206,33.24740251334694,서호동
2577,2578,2578,202007,제주특별자치도,제주시,262850,101000,영세,일반한식,00시,133000,0,1,0,126.5218715769209,33.49619798932523,도남동
2578,2579,2579,202007,제주특별자치도,제주시,262850,101050,영세,일반한식,00시,120000,0,4,0,126.52186392467577,33.49664868475334,도남동
2579,2580,2580,202007,제주특별자치도,제주시,262850,101350,영세,단란주점,00시,430000,0,3,0,126.52181800936107,33.49935285570909,삼도일동
2580,2581,2581,202007,제주특별자치도,제주시,262850,101350,영세,주점,00시,247000,0,8,0,126.52181800936107,33.49935285570909,삼도일동
2581,2582,2582,202007,제주특별자치도,제주시,262850,101400,영세,기타숙박업,00시,70000,0,2,0,126.52181035613907,33.49980355089734,삼도일동
2582,2583,2583,202007,제주특별자치도,제주시,262850,101400,영세,주점,00시,32000,0,1,0,126.52181035613907,33.49980355089734,삼도일동
2583,2584,2584,202007,제주특별자치도,제주시,262850,101450,영세,일반한식,00시,51000,0,1,0,126.52180270170103,33.500254246042836,삼도일동
2584,2585,2585,202007,제주특별자치도,제주시,262850,102650,영세,편의점,00시,21400,0,2,0,126.52161896838822,33.5110709184715,삼도이동
2585,2586,2586,202007,제주특별자치도,제주시,262850,102850,일반,기타숙박업,00시,50000,0,1,0,126.52158833691276,33.51287369542946,삼도이동
2586,2587,2587,202007,제주특별자치도,제주시,262850,103200,일반,편의점,00시,186400,0,26,0,126.52153472457924,33.51602855286966,삼도이동
2587,2588,2588,202007,제주특별자치도,제주시,262850,103300,영세,단란주점,00시,96000,0,1,0,126.52151940550952,33.516929940658926,삼도이동
2588,2589,2589,202007,제주특별자치도,제주시,262900,100250,영세,편의점,00시,6350,0,1,0,126.52252422696952,33.48944396255506,도남동
2589,2590,2590,202007,제주특별자치도,제주시,262900,101000,영세,일반한식,00시,227000,0,9,0,126.52240950828045,33.49620439848516,도남동
2590,2591,2591,202007,제주특별자치도,제주시,262900,101300,영세,단란주점,00시,200000,0,2,0,126.52236361050734,33.49890857104759,삼도일동
2591,2592,2592,202007,제주특별자치도,제주시,262900,101300,영세,스넥,00시,62000,0,1,0,126.52236361050734,33.49890857104759,삼도일동
2592,2593,2593,202007,제주특별자치도,제주시,262900,101300,중소,슈퍼마켓,00시,33350,0,7,0,126.52236361050734,33.49890857104759,삼도일동
2593,2594,2594,202007,제주특별자치도,제주시,262900,101350,영세,성인용품점,00시,70000,0,1,0,126.52235596021087,33.49935926635334,삼도일동
2594,2595,2595,202007,제주특별자치도,제주시,262900,101350,영세,일반한식,00시,994000,0,22,0,126.52235596021087,33.49935926635334,삼도일동
2595,2596,2596,202007,제주특별자치도,제주시,262900,101350,중소,유흥주점,00시,630000,0,2,0,126.52235596021087,33.49935926635334,삼도일동
2596,2597,2597,202007,제주특별자치도,제주시,262900,101400,영세,기타레져업,00시,67000,5000,13,1,126.52234830977487,33.49980996162479,삼도일동
2597,2598,2598,202007,제주특별자치도,제주시,262900,101400,영세,유흥주점,00시,150000,0,1,0,126.52234830977487,33.49980996162479,삼도일동
2598,2599,2599,202007,제주특별자치도,제주시,262900,101400,중소,유흥주점,00시,320000,0,1,0,126.52234830977487,33.49980996162479,삼도일동
2599,2600,2600,202007,제주특별자치도,제주시,262900,102050,영세,일반한식,00시,30000,0,1,0,126.52224883710464,33.50566899700181,삼도이동
2600,2601,2601,202007,제주특별자치도,제주시,262900,102050,중소,편의점,00시,203510,0,24,0,126.52224883710464,33.50566899700181,삼도이동
2601,2602,2602,202007,제주특별자치도,제주시,262900,102450,영세,단란주점,00시,255000,0,3,0,126.52218760977547,33.509274554342305,삼도이동
2602,2603,2603,202007,제주특별자치도,제주시,262900,102450,중소1,편의점,00시,100150,0,19,0,126.52218760977547,33.509274554342305,삼도이동
2603,2604,2604,202007,제주특별자치도,제주시,262900,102600,일반,종합병원,00시,2097150,14950,32,1,126.52216464668575,33.51062663777529,삼도이동
2604,2605,2605,202007,제주특별자치도,제주시,262900,102750,중소,편의점,00시,112500,0,11,0,126.52214168233968,33.51197872089987,삼도이동
2605,2606,2606,202007,제주특별자치도,제주시,262900,103300,영세,노래방,00시,45000,0,1,0,126.52205746504977,33.51693635545134,삼도이동
2606,2607,2607,202007,제주특별자치도,제주시,262900,103300,영세,유흥주점,00시,79000,0,3,0,126.52205746504977,33.51693635545134,삼도이동
2607,2608,2608,202007,제주특별자치도,제주시,262900,103300,영세,일반한식,00시,90000,0,2,0,126.52205746504977,33.51693635545134,삼도이동
2608,2609,2609,202007,제주특별자치도,제주시,262950,100950,중소2,슈퍼마켓,00시,10160,0,1,0,126.52295508630387,33.49576011058388,도남동
2609,2610,2610,202007,제주특별자치도,제주시,262950,101000,중소1,편의점,00시,446690,0,58,0,126.52294743976934,33.49621080621263,도남동
2610,2611,2611,202007,제주특별자치도,제주시,262950,101400,영세,골프경기장,00시,68000,0,1,0,126.5228862635502,33.49981637001764,삼도일동
2611,2612,2612,202007,제주특별자치도,제주시,262950,101400,영세,기타숙박업,00시,100000,0,2,0,126.5228862635502,33.49981637001764,삼도일동
2612,2613,2613,202007,제주특별자치도,제주시,262950,101400,영세,유흥주점,00시,2690000,0,10,0,126.5228862635502,33.49981637001764,삼도일동
2613,2614,2614,202007,제주특별자치도,제주시,262950,101450,중소,편의점,00시,332050,0,29,0,126.52287861468436,33.500267065329524,삼도일동
2614,2615,2615,202007,제주특별자치도,제주시,262950,101550,영세,편의점,00시,228240,0,23,0,126.52286331868717,33.501168455867514,삼도일동
2615,2616,2616,202007,제주특별자치도,제주시,262950,101550,중소2,편의점,00시,71510,10580,10,2,126.52286331868717,33.501168455867514,삼도일동
2616,2617,2617,202007,제주특별자치도,제주시,262950,102100,영세,일반한식,00시,257000,0,8,0,126.52277917750135,33.50612610135099,삼도이동
2617,2618,2618,202007,제주특별자치도,제주시,262950,102450,영세,단란주점,00시,400000,0,2,0,126.52272562207153,33.50928096448212,삼도이동
2618,2619,2619,202007,제주특별자치도,제주시,262950,102600,영세,서양음식,00시,37000,0,1,0,126.52270266734415,33.51063304816473,삼도이동
2619,2620,2620,202007,제주특별자치도,제주시,262950,103250,영세,유흥주점,00시,1650000,0,1,0,126.5226031787576,33.51649207386366,삼도이동
2620,2621,2621,202007,제주특별자치도,제주시,262950,103250,영세,일반한식,00시,240000,0,5,0,126.5226031787576,33.51649207386366,삼도이동
2621,2622,2622,202007,제주특별자치도,제주시,263000,101000,영세,노래방,00시,291000,0,5,0,126.52348537139765,33.49621721160579,도남동
2622,2623,2623,202007,제주특별자치도,제주시,263000,101000,영세,일반한식,00시,439000,0,12,0,126.52348537139765,33.49621721160579,도남동
2623,2624,2624,202007,제주특별자치도,제주시,263000,101350,영세,단란주점,00시,620000,0,3,0,126.5234318623289,33.499372080638054,삼도일동
2624,2625,2625,202007,제주특별자치도,제주시,263000,101350,영세,유흥주점,00시,470000,0,1,0,126.5234318623289,33.499372080638054,삼도일동
2625,2626,2626,202007,제주특별자치도,제주시,263000,101350,중소1,편의점,00시,561990,0,52,0,126.5234318623289,33.499372080638054,삼도일동
2626,2627,2627,202007,제주특별자치도,제주시,263000,101400,영세,기타숙박업,00시,106000,0,2,0,126.52342421746498,33.49982277607585,삼도일동
2627,2628,2628,202007,제주특별자치도,제주시,263000,101400,영세,단란주점,00시,800000,0,5,0,126.52342421746498,33.49982277607585,삼도일동
2628,2629,2629,202007,제주특별자치도,제주시,263000,101400,영세,유흥주점,00시,860000,0,4,0,126.52342421746498,33.49982277607585,삼도일동
2629,2630,2630,202007,제주특별자치도,제주시,263000,101850,영세,일반한식,00시,88000,0,3,0,126.52335540525374,33.50387903435894,삼도일동
2630,2631,2631,202007,제주특별자치도,제주시,263000,102100,영세,일반한식,00시,182000,0,4,0,126.52331717041685,33.50613250947507,삼도이동
2631,2632,2632,202007,제주특별자치도,제주시,263000,102250,영세,일반한식,00시,95000,0,1,0,126.52329422805683,33.50748459413527,삼도이동
2632,2633,2633,202007,제주특별자치도,제주시,263000,102500,영세,일반한식,00시,87000,0,2,0,126.52325598656584,33.5097380678723,삼도이동
2633,2634,2634,202007,제주특별자치도,제주시,263000,102650,영세,편의점,00시,215970,0,31,0,126.52323303870583,33.511090151693104,이도일동
2634,2635,2635,202007,제주특별자치도,제주시,263000,102700,영세,일반한식,00시,50000,0,2,0,126.52322539021678,33.511540846239996,삼도이동
2635,2636,2636,202007,제주특별자치도,제주시,263000,102750,영세,스넥,00시,153000,0,2,0,126.5232177405117,33.51199154074413,삼도이동
2636,2637,2637,202007,제주특별자치도,제주시,263000,102850,일반,편의점,00시,14450,0,3,0,126.52320244068306,33.51289292964959,삼도이동
2637,2638,2638,202007,제주특별자치도,제주시,263000,103200,중소1,주차장,00시,23100,0,6,0,126.52314888688876,33.516047789739204,삼도이동
2638,2639,2639,202007,제주특별자치도,제주시,263000,103250,영세,기타숙박업,00시,40000,0,1,0,126.52314123578869,33.51649848390063,삼도이동
2639,2640,2640,202007,제주특별자치도,제주시,263000,103250,영세,단란주점,00시,250000,0,1,0,126.52314123578869,33.51649848390063,삼도이동
2640,2641,2641,202007,제주특별자치도,제주시,263000,103250,영세,편의점,00시,562900,0,51,0,126.52314123578869,33.51649848390063,삼도이동
2641,2642,2642,202007,제주특별자치도,제주시,263000,103250,영세,피부미용실,00시,280000,0,2,0,126.52314123578869,33.51649848390063,삼도이동
2642,2643,2643,202007,제주특별자치도,제주시,263000,103300,영세,일반한식,00시,124000,0,5,0,126.523133584539,33.51694917892962,삼도이동
2643,2644,2644,202007,제주특별자치도,제주시,263000,103300,중소2,일식회집,00시,267000,0,7,0,126.523133584539,33.51694917892962,삼도이동
2644,2645,2645,202007,제주특별자치도,제주시,263000,103400,일반,2급호텔,00시,133760,0,2,0,126.52311828164127,33.51785056708113,삼도이동
2645,2646,2646,202007,제주특별자치도,제주시,263000,103400,일반,서양음식,00시,2441500,0,52,0,126.52311828164127,33.51785056708113,삼도이동
2646,2647,2647,202007,제주특별자치도,제주시,263000,103400,일반,일반한식,00시,143000,0,5,0,126.52311828164127,33.51785056708113,삼도이동
2647,2648,2648,202007,제주특별자치도,제주시,263000,103400,일반,편의점,00시,1210320,0,144,0,126.52311828164127,33.51785056708113,삼도이동
2648,2649,2649,202007,제주특별자치도,서귀포시,263000,74450,중소1,편의점,00시,236990,0,22,0,126.52752023504748,33.25689291125332,호근동
2649,2650,2650,202007,제주특별자치도,제주시,263000,98700,영세,유아원,00시,343000,0,1,0,126.52383679878643,33.47548517218084,오등동
2650,2651,2651,202007,제주특별자치도,제주시,263050,100200,중소,편의점,00시,172350,0,22,0,126.52414553541983,33.489012476881726,도남동
2651,2652,2652,202007,제주특별자치도,제주시,263050,100550,영세,편의점,00시,189800,0,17,0,126.52409206360338,33.49216735034947,도남동
2652,2653,2653,202007,제주특별자치도,제주시,263050,100700,중소2,편의점,00시,224780,0,42,0,126.52406914578044,33.49351943937255,도남동
2653,2654,2654,202007,제주특별자치도,제주시,263050,100950,영세,일반한식,00시,435000,14720,6,1,126.5240309441288,33.495772918869676,도남동
2654,2655,2655,202007,제주특별자치도,제주시,263050,101200,영세,슈퍼마켓,00시,257850,0,11,0,126.52399273899488,33.49802639751034,삼도일동
2655,2656,2656,202007,제주특별자치도,제주시,263050,101300,영세,노래방,00시,322000,0,5,0,126.52397745553564,33.49892778872342,삼도일동
2656,2657,2657,202007,제주특별자치도,제주시,263050,101300,영세,유흥주점,00시,690000,0,1,0,126.52397745553564,33.49892778872342,삼도일동
2657,2658,2658,202007,제주특별자치도,제주시,263050,101300,영세,일반한식,00시,49000,0,1,0,126.52397745553564,33.49892778872342,삼도일동
2658,2659,2659,202007,제주특별자치도,제주시,263050,101350,영세,단란주점,00시,200000,0,1,0,126.52396981359705,33.49937848427855,삼도일동
2659,2660,2660,202007,제주특별자치도,제주시,263050,101350,영세,유흥주점,00시,1290000,0,2,0,126.52396981359705,33.49937848427855,삼도일동
2660,2661,2661,202007,제주특별자치도,제주시,263050,101350,영세,일반한식,00시,265200,0,8,0,126.52396981359705,33.49937848427855,삼도일동
2661,2662,2662,202007,제주특별자치도,제주시,263050,101400,중소2,편의점,00시,366650,0,48,0,126.52396217151913,33.499829179799434,삼도일동
2662,2663,2663,202007,제주특별자치도,제주시,263050,101450,영세,기타숙박업,00시,280000,0,7,0,126.52395452930189,33.50027987528606,삼도일동
2663,2664,2664,202007,제주특별자치도,제주시,263050,101450,중소,기타숙박업,00시,120000,0,3,0,126.52395452930189,33.50027987528606,삼도일동
2664,2665,2665,202007,제주특별자치도,제주시,263050,101500,영세,스넥,00시,41000,0,1,0,126.52394688585878,33.500730571631756,삼도일동
2665,2666,2666,202007,제주특별자치도,제주시,263050,102150,중소,유아원,00시,343000,0,1,0,126.52384751931378,33.5065896093691,삼도이동
2666,2667,2667,202007,제주특별자치도,제주시,263050,102250,영세,일반한식,00시,36000,0,1,0,126.52383222948293,33.507490999271695,삼도이동
2667,2668,2668,202007,제주특별자치도,제주시,263050,102250,중소2,편의점,00시,658070,1300,80,1,126.52383222948293,33.507490999271695,삼도이동
2668,2669,2669,202007,제주특별자치도,제주시,263050,102300,중소,스넥,00시,637000,0,17,0,126.52382458382017,33.50794169416735,삼도이동
