,OBJECTID,Field1,YM,SIDO,SIGUNGU,X,Y,FranClass,Type,Time,TotalSpent,DisSpent,NumofSpent,NumofDisSpent,POINT_X,POINT_Y,DONG
23025,23026,23026,202007,제주특별자치도,제주시,266700,102650,일반,주유소,07시,1102900,15750,26,1,126.56304725566686,33.51155792443261,화북이동
23026,23027,23027,202007,제주특별자치도,제주시,266700,102700,중소1,기계공구,07시,722000,0,4,0,126.56303981237623,33.51200862681918,화북이동
23027,23028,23028,202007,제주특별자치도,제주시,266700,102700,중소2,편의점,07시,1264230,3500,146,1,126.56303981237623,33.51200862681918,화북이동
23028,23029,23029,202007,제주특별자치도,제주시,266700,102750,영세,일반한식,07시,20000,0,1,0,126.5630323689507,33.51245932917158,화북일동
23029,23030,23030,202007,제주특별자치도,제주시,266700,102800,일반,목재석재철물,07시,1069600,0,22,0,126.56302492538056,33.51291003239162,화북일동
23030,23031,23031,202007,제주특별자치도,서귀포시,266700,73350,영세,스포츠레져용품,07시,62500,0,2,0,126.56738050733597,33.24744031887462,서귀동
23031,23032,23032,202007,제주특별자치도,서귀포시,266700,73550,일반,기타숙박업,07시,62250,0,2,0,126.56735112026585,33.24924320962861,서귀동
23032,23033,23033,202007,제주특별자치도,서귀포시,266700,73600,영세,편의점,07시,77140,0,11,0,126.56734377316853,33.24969393200656,서귀동
23033,23034,23034,202007,제주특별자치도,서귀포시,266700,73650,영세,일반한식,07시,60000,0,1,0,126.56733642593835,33.25014465435046,서귀동
23034,23035,23035,202007,제주특별자치도,제주시,266750,102650,영세,자동차정비,07시,200000,0,1,0,126.56358529168403,33.51156415831013,화북이동
23035,23036,23036,202007,제주특별자치도,제주시,266750,102800,영세,일반한식,07시,64000,0,4,0,126.56356297084795,33.51291626561602,화북일동
23036,23037,23037,202007,제주특별자치도,제주시,266750,102900,영세,일반한식,07시,23000,0,1,0,126.56354808888895,33.513817671212095,화북일동
23037,23038,23038,202007,제주특별자치도,제주시,266750,102950,영세,일반한식,07시,191000,0,22,0,126.56354064771202,33.51426837350793,화북일동
23038,23039,23039,202007,제주특별자치도,제주시,266750,103900,영세,편의점,07시,148500,0,28,0,126.56339923539012,33.52283171330581,화북일동
23039,23040,23040,202007,제주특별자치도,서귀포시,266750,73350,영세,기타숙박업,07시,40000,0,1,0,126.56791692042562,33.24744649063481,서귀동
23040,23041,23041,202007,제주특별자치도,서귀포시,266750,73350,영세,슈퍼마켓,07시,9000,0,1,0,126.56791692042562,33.24744649063481,서귀동
23041,23042,23042,202007,제주특별자치도,서귀포시,266750,73350,영세,일반한식,07시,88000,0,1,0,126.56791692042562,33.24744649063481,서귀동
23042,23043,23043,202007,제주특별자치도,서귀포시,266750,73500,중소2,제과점,07시,720100,0,69,0,126.56789488857554,33.2487986592153,서귀동
23043,23044,23044,202007,제주특별자치도,서귀포시,266750,73600,영세,일반한식,07시,94000,0,5,0,126.56788020001781,33.24970010416419,서귀동
23044,23045,23045,202007,제주특별자치도,서귀포시,266750,73800,영세,슈퍼마켓,07시,225000,0,5,0,126.56785082022554,33.25150299454737,동홍동
23045,23046,23046,202007,제주특별자치도,서귀포시,266750,74700,중소1,목재석재철물,07시,219000,0,6,0,126.5677185800305,33.25961599404473,동홍동
23046,23047,23047,202007,제주특별자치도,서귀포시,266750,75050,중소,편의점,07시,435640,0,47,0,126.56766714004638,33.262771046814926,동홍동
23047,23048,23048,202007,제주특별자치도,서귀포시,266750,75300,영세,기계공구,07시,103000,0,2,0,126.56763039061006,33.265024654509105,동홍동
23048,23049,23049,202007,제주특별자치도,제주시,266750,98950,중소1,페인트,07시,137000,0,2,0,126.56413541284255,33.4782120684224,영평동
23049,23050,23050,202007,제주특별자치도,제주시,266800,102200,영세,유아원,07시,470000,0,1,0,126.56419025799524,33.5075140635631,화북이동
23050,23051,23051,202007,제주특별자치도,제주시,266800,102700,중소2,기타건축자재,07시,1474300,0,11,0,126.5641158901212,33.51202109239878,화북이동
23051,23052,23052,202007,제주특별자치도,제주시,266800,102850,일반,기계공구,07시,9097880,7600,228,1,126.56409357724472,33.513373199842576,화북일동
23052,23053,23053,202007,제주특별자치도,제주시,266800,103600,일반,유아원,07시,240000,0,1,0,126.56398198709016,33.52013373599672,화북일동
23053,23054,23054,202007,제주특별자치도,제주시,266800,103700,중소2,슈퍼마켓,07시,118160,0,17,0,126.56396710640337,33.521035139757245,화북일동
23054,23055,23055,202007,제주특별자치도,서귀포시,266800,72950,영세,편의점,07시,110500,0,16,0,126.56851205631334,33.24384687566118,서귀동
23055,23056,23056,202007,제주특별자치도,서귀포시,266800,73350,영세,기계공구,07시,16000,0,2,0,126.56845333472145,33.2474526600904,서귀동
23056,23057,23057,202007,제주특별자치도,서귀포시,266800,73350,영세,기타숙박업,07시,30000,0,1,0,126.56845333472145,33.2474526600904,서귀동
23057,23058,23058,202007,제주특별자치도,서귀포시,266800,73350,중소1,편의점,07시,315220,0,44,0,126.56845333472145,33.2474526600904,서귀동
23058,23059,23059,202007,제주특별자치도,서귀포시,266800,73850,중소2,기계공구,07시,84000,0,5,0,126.56837991594979,33.25195988797859,동홍동
23059,23060,23060,202007,제주특별자치도,서귀포시,266800,73950,중소1,가전제품,07시,59500,0,2,0,126.56836523103739,33.252861332609875,동홍동
23060,23061,23061,202007,제주특별자치도,서귀포시,266800,74350,영세,카인테리어,07시,110000,0,1,0,126.56830648176336,33.25646711154507,동홍동
23061,23062,23062,202007,제주특별자치도,서귀포시,266800,74400,중소,일반한식,07시,7700,0,2,0,126.56829913803605,33.256917834439236,동홍동
23062,23063,23063,202007,제주특별자치도,서귀포시,266800,75400,중소,편의점,07시,435720,0,74,0,126.56815221641561,33.26593227150058,동홍동
23063,23064,23064,202007,제주특별자치도,제주시,266850,102700,중소,기타건축자재,07시,9000,0,1,0,126.5646539302725,33.51202732169293,화북이동
23064,23065,23065,202007,제주특별자치도,제주시,266850,102750,중소,기타건축자재,07시,39000,0,1,0,126.56464649521085,33.512478024285805,화북일동
23065,23066,23066,202007,제주특별자치도,제주시,266850,102750,중소2,조명기구,07시,544900,0,16,0,126.56464649521085,33.512478024285805,화북일동
23066,23067,23067,202007,제주특별자치도,제주시,266850,103450,영세,편의점,07시,106770,0,29,0,126.56454238909627,33.5187878596937,화북일동
23067,23068,23068,202007,제주특별자치도,서귀포시,266850,73050,영세,제과점,07시,11000,0,1,0,126.56903377409883,33.24475448818428,서귀동
23068,23069,23069,202007,제주특별자치도,서귀포시,266850,73450,일반,주유소,07시,1250000,0,34,0,126.56897507131356,33.24836027359806,서귀동
23069,23070,23070,202007,제주특별자치도,서귀포시,266850,73900,중소1,기계공구,07시,103500,0,4,0,126.5689090171884,33.252416778319756,동홍동
23070,23071,23071,202007,제주특별자치도,서귀포시,266850,74350,영세,편의점,07시,139200,0,27,0,126.56884295123015,33.25647328117832,동홍동
23071,23072,23072,202007,제주특별자치도,서귀포시,266850,74450,영세,서양음식,07시,38000,0,3,0,126.56882826701153,33.2573747261735,동홍동
23072,23073,23073,202007,제주특별자치도,서귀포시,266850,74600,영세,유아원,07시,757000,0,2,0,126.56880624184915,33.25872689207422,동홍동
23073,23074,23074,202007,제주특별자치도,제주시,266900,102750,중소2,기계공구,07시,222000,0,5,0,126.56518453720821,33.51248425131607,화북일동
23074,23075,23075,202007,제주특별자치도,제주시,266900,103050,영세,일반한식,07시,146000,0,6,0,126.56513994180547,33.51518846754579,화북일동
23075,23076,23076,202007,제주특별자치도,제주시,266900,103050,영세,편의점,07시,521540,0,68,0,126.56513994180547,33.51518846754579,화북일동
23076,23077,23077,202007,제주특별자치도,제주시,266900,103300,중소,유아원,07시,583000,0,2,0,126.5651027732814,33.51744198116769,화북일동
23077,23078,23078,202007,제주특별자치도,제주시,266900,103400,영세,신발,07시,10000,0,1,0,126.56508790536743,33.51834338565895,화북일동
23078,23079,23079,202007,제주특별자치도,제주시,266900,103500,영세,제과점,07시,7600,0,3,0,126.5650730358283,33.519244790907166,화북일동
23079,23080,23080,202007,제주특별자치도,제주시,266900,103500,중소,기타레져업,07시,21300,0,5,0,126.5650730358283,33.519244790907166,화북일동
23080,23081,23081,202007,제주특별자치도,제주시,266900,103550,중소1,편의점,07시,452140,1310,54,1,126.56506560139991,33.51969549303313,화북일동
23081,23082,23082,202007,제주특별자치도,제주시,266900,103600,영세,택시,07시,5900,0,1,0,126.5650581668368,33.52014619512491,화북일동
23082,23083,23083,202007,제주특별자치도,제주시,266900,103650,영세,일반한식,07시,14000,0,1,0,126.56505073213899,33.52059689718249,화북일동
23083,23084,23084,202007,제주특별자치도,제주시,266900,103700,영세,일반한식,07시,139000,0,9,0,126.56504329622005,33.521047600099614,화북일동
23084,23085,23085,202007,제주특별자치도,서귀포시,266900,73500,영세,화장품,07시,795000,0,2,0,126.56950415448127,33.248817161342856,서귀동
23085,23086,23086,202007,제주특별자치도,서귀포시,266900,73500,중소,편의점,07시,82950,0,14,0,126.56950415448127,33.248817161342856,서귀동
23086,23087,23087,202007,제주특별자치도,서귀포시,266900,73850,중소,편의점,07시,458300,0,65,0,126.56945279890795,33.25197222153178,동홍동
23087,23088,23088,202007,제주특별자치도,서귀포시,266900,74150,영세,스포츠레져용품,07시,293500,0,8,0,126.56940877344219,33.25467655775769,동홍동
23088,23089,23089,202007,제주특별자치도,서귀포시,266900,74250,일반,편의점,07시,96010,0,16,0,126.5693940968646,33.25557800319201,동홍동
23089,23090,23090,202007,제주특별자치도,서귀포시,266900,74400,영세,일반한식,07시,90000,0,6,0,126.56937208047114,33.256930170633204,동홍동
23090,23091,23091,202007,제주특별자치도,서귀포시,266900,74600,영세,보습학원,07시,275000,0,1,0,126.56934272414101,33.25873305978302,동홍동
23091,23092,23092,202007,제주특별자치도,서귀포시,266900,74600,중소1,슈퍼마켓,07시,114020,0,11,0,126.56934272414101,33.25873305978302,동홍동
23092,23093,23093,202007,제주특별자치도,서귀포시,266900,75350,영세,스넥,07시,6000,0,1,0,126.56923261200127,33.26549389031923,동홍동
23093,23094,23094,202007,제주특별자치도,서귀포시,266900,75450,중소,유아원,07시,343000,0,1,0,126.56921792797972,33.26639533411158,동홍동
23094,23095,23095,202007,제주특별자치도,제주시,266950,102750,중소,목재석재철물,07시,677500,0,8,0,126.56572257934022,33.51249047601045,화북일동
23095,23096,23096,202007,제주특별자치도,제주시,266950,103450,영세,제과점,07시,155390,8800,28,1,126.56561855236886,33.518800314570164,화북일동
23096,23097,23097,202007,제주특별자치도,제주시,266950,103500,중소2,농축수산품,07시,340000,0,16,0,126.56561112086406,33.519251016810365,화북일동
23097,23098,23098,202007,제주특별자치도,제주시,266950,103600,영세,기타레져업,07시,20000,0,3,0,126.56559625637385,33.52015242118009,화북일동
23098,23099,23099,202007,제주특별자치도,제주시,266950,103650,일반,편의점,07시,369600,0,49,0,126.56558882445542,33.520603124219576,화북일동
23099,23100,23100,202007,제주특별자치도,서귀포시,266950,73850,일반,슈퍼마켓,07시,4756120,225410,185,9,126.56998924004931,33.25197838483482,동홍동
23100,23101,23101,202007,제주특별자치도,서귀포시,266950,73900,영세,스포츠레져용품,07시,118000,0,5,0,126.56998190590718,33.252429108307496,동홍동
23101,23102,23102,202007,제주특별자치도,서귀포시,266950,73900,영세,제과점,07시,75900,6600,9,2,126.56998190590718,33.252429108307496,동홍동
23102,23103,23103,202007,제주특별자치도,서귀포시,266950,74600,영세,문구용품,07시,2500,0,1,0,126.5698792065656,33.25873922517817,동홍동
23103,23104,23104,202007,제주특별자치도,제주시,267000,103550,중소2,슈퍼마켓,07시,69210,0,5,0,126.5661417761073,33.51970794265498,화북일동
23104,23105,23105,202007,제주특별자치도,제주시,267000,103750,영세,사우나,07시,205500,0,4,0,126.56611205718681,33.521510753244726,화북일동
23105,23106,23106,202007,제주특별자치도,제주시,267000,103750,영세,제과점,07시,9000,0,1,0,126.56611205718681,33.521510753244726,화북일동
23106,23107,23107,202007,제주특별자치도,제주시,267000,103750,중소,편의점,07시,270080,14600,36,3,126.56611205718681,33.521510753244726,화북일동
23107,23108,23108,202007,제주특별자치도,서귀포시,267000,73500,중소,스포츠레져용품,07시,225000,0,9,0,126.57057699943944,33.24882948453351,동홍동
23108,23109,23109,202007,제주특별자치도,서귀포시,267000,74600,영세,편의점,07시,76150,0,17,0,126.57041569020586,33.25874538736587,동홍동
23109,23110,23110,202007,제주특별자치도,서귀포시,267000,75100,영세,슈퍼마켓,07시,47200,0,9,0,126.57034234085492,33.263252610765235,동홍동
23110,23111,23111,202007,제주특별자치도,제주시,267000,98800,영세,편의점,07시,289800,0,29,0,126.56684680699983,33.47689104499693,영평동
23111,23112,23112,202007,제주특별자치도,제주시,267050,103150,중소2,기타건축자재,07시,853200,0,4,0,126.5667392700231,33.51610854228438,화북일동
23112,23113,23113,202007,제주특별자치도,서귀포시,267050,73650,영세,편의점,07시,52600,1200,8,1,126.57109143807226,33.250187812358234,동홍동
23113,23114,23114,202007,제주특별자치도,서귀포시,267050,73650,중소1,약국,07시,80000,0,1,0,126.57109143807226,33.250187812358234,동홍동
23114,23115,23115,202007,제주특별자치도,서귀포시,267050,74150,중소2,주유소,07시,912000,50000,22,1,126.57101814787431,33.254695043065134,동홍동
23115,23116,23116,202007,제주특별자치도,제주시,267100,103750,영세,일반한식,07시,134000,0,5,0,126.56718825473588,33.521523195062,화북일동
23116,23117,23117,202007,제주특별자치도,제주시,267100,103750,중소,편의점,07시,213840,0,28,0,126.56718825473588,33.521523195062,화북일동
23117,23118,23118,202007,제주특별자치도,서귀포시,267100,73650,영세,스넥,07시,233000,8000,14,1,126.57162786859254,33.250193969307176,동홍동
23118,23119,23119,202007,제주특별자치도,서귀포시,267100,73700,영세,편의점,07시,209390,0,30,0,126.5716205432469,33.2506446922519,동홍동
23119,23120,23120,202007,제주특별자치도,서귀포시,267100,73850,중소,편의점,07시,158400,0,28,0,126.57159856640597,33.25199686178372,동홍동
23120,23121,23121,202007,제주특별자치도,서귀포시,267100,74100,영세,일반한식,07시,31000,0,2,0,126.57156193353957,33.25425047727404,동홍동
23121,23122,23122,202007,제주특별자치도,서귀포시,267100,74450,일반,슈퍼마켓,07시,1736880,48950,93,7,126.5715106406651,33.25740553860379,동홍동
23122,23123,23123,202007,제주특별자치도,제주시,267100,97700,영세,슈퍼마켓,07시,337000,0,59,0,126.56808538772951,33.46698792385309,영평동
23123,23124,23124,202007,제주특별자치도,제주시,267100,98750,영세,편의점,07시,75530,0,14,0,126.56792986022768,33.476452759866014,영평동
23124,23125,23125,202007,제주특별자치도,제주시,267150,102700,중소,기타건축자재,07시,86000,0,2,0,126.56788216971975,33.51206464656889,화북이동
23125,23126,23126,202007,제주특별자치도,제주시,267150,103250,일반,농축수산품,07시,195000,0,1,0,126.56780056061102,33.51702238299824,화북일동
23126,23127,23127,202007,제주특별자치도,제주시,267150,103400,일반,기타건축자재,07시,6378600,0,12,0,126.56777830076331,33.51837449188778,화북일동
23127,23128,23128,202007,제주특별자치도,제주시,267150,103550,영세,농기계,07시,30000,0,1,0,126.56775603862948,33.5197266004616,화북일동
23128,23129,23129,202007,제주특별자치도,제주시,267150,103800,영세,유아원,07시,414000,0,1,0,126.5677189320231,33.52198011436557,화북일동
23129,23130,23130,202007,제주특별자치도,서귀포시,267150,73750,일반,슈퍼마켓,07시,92980,0,10,0,126.57214965499935,33.25110156996501,동홍동
23130,23131,23131,202007,제주특별자치도,서귀포시,267150,74050,중소,편의점,07시,303650,0,39,0,126.57210571369939,33.253805908977284,동홍동
23131,23132,23132,202007,제주특별자치도,서귀포시,267150,74150,중소1,편의점,07시,317340,4720,54,3,126.57209106517958,33.25470735534039,동홍동
23132,23133,23133,202007,제주특별자치도,서귀포시,267150,74250,중소,편의점,07시,105750,0,21,0,126.5720764161303,33.255608801567405,동홍동
23133,23134,23134,202007,제주특별자치도,서귀포시,267150,74350,일반,편의점,07시,241050,0,35,0,126.57206176655149,33.256510247658284,동홍동
23134,23135,23135,202007,제주특별자치도,서귀포시,267150,74400,영세,서양음식,07시,16500,0,3,0,126.57205444102205,33.256960971099616,동홍동
23135,23136,23136,202007,제주특별자치도,서귀포시,267150,74400,영세,일반한식,07시,14500,0,1,0,126.57205444102205,33.256960971099616,동홍동
23136,23137,23137,202007,제주특별자치도,서귀포시,267150,75500,중소,기타잡화,07시,510,0,2,0,126.57189324920917,33.26687686739948,동홍동
23137,23138,23138,202007,제주특별자치도,제주시,267150,97300,영세,슈퍼마켓,07시,347750,0,35,0,126.56868235786933,33.46338847239354,영평동
23138,23139,23139,202007,제주특별자치도,제주시,267150,97300,중소1,일반한식,07시,394000,0,15,0,126.56868235786933,33.46338847239354,영평동
23139,23140,23140,202007,제주특별자치도,제주시,267200,103550,중소1,편의점,07시,158070,0,20,0,126.56829412604041,33.51973281565596,화북일동
23140,23141,23141,202007,제주특별자치도,서귀포시,267200,73650,중소,편의점,07시,132950,0,24,0,126.57270073112274,33.25020627447075,동홍동
23141,23142,23142,202007,제주특별자치도,서귀포시,267200,73700,중소,일반한식,07시,57000,0,4,0,126.57269341128145,33.25065699757376,동홍동
23142,23143,23143,202007,제주특별자치도,서귀포시,267200,74350,영세,일반한식,07시,198500,0,7,0,126.57259823694626,33.25651640109756,동홍동
23143,23144,23144,202007,제주특별자치도,제주시,267250,102850,중소1,기타업종,07시,28000,0,1,0,126.56893601227763,33.51342918060771,화북일동
23144,23145,23145,202007,제주특별자치도,서귀포시,267250,73750,중소,사우나,07시,32000,0,4,0,126.57322252880304,33.251113870819296,동홍동
23145,23146,23146,202007,제주특별자치도,서귀포시,267250,74350,영세,기타레져업,07시,3000,0,1,0,126.57313470640945,33.25652255131353,동홍동
23146,23147,23147,202007,제주특별자치도,서귀포시,267250,75400,영세,농축수산품,07시,20000,0,1,0,126.57298096145513,33.26598773076359,동홍동
23147,23148,23148,202007,제주특별자치도,서귀포시,267250,75500,영세,한약방,07시,24000,0,1,0,126.57296631572918,33.26688917559748,동홍동
23148,23149,23149,202007,제주특별자치도,제주시,267300,102850,일반,기타잡화,07시,10000,0,1,0,126.56947406200322,33.51343538911845,화북이동
23149,23150,23150,202007,제주특별자치도,제주시,267300,103500,중소1,약국,07시,12000,0,1,0,126.5693777155545,33.519294534482235,화북일동
23150,23151,23151,202007,제주특별자치도,서귀포시,267300,73350,영세,스포츠레져용품,07시,74000,0,1,0,126.57381747853022,33.24751422740353,동홍동
23151,23152,23152,202007,제주특별자치도,서귀포시,267300,73600,영세,슈퍼마켓,07시,76550,0,7,0,126.57378090946013,33.24976784709556,동홍동
23152,23153,23153,202007,제주특별자치도,서귀포시,267300,75350,중소1,편의점,07시,483500,0,57,0,126.57352480984711,33.26554315914071,동홍동
23153,23154,23154,202007,제주특별자치도,제주시,267300,98600,중소1,편의점,07시,1211650,61800,106,2,126.57010333241732,33.47512545262649,월평동
23154,23155,23155,202007,제주특별자치도,제주시,267350,103500,일반,대형할인점,07시,2466400,44380,101,3,126.5699158005889,33.51930074168539,화북일동
23155,23156,23156,202007,제주특별자치도,서귀포시,267350,73850,중소1,스포츠레져용품,07시,177000,0,4,0,126.57428077821338,33.252027610727765,동홍동
23156,23157,23157,202007,제주특별자치도,서귀포시,267350,73950,중소,편의점,07시,83050,0,18,0,126.57426615384566,33.252929058003836,동홍동
23157,23158,23158,202007,제주특별자치도,서귀포시,267350,74400,영세,기타레져업,07시,2700,0,1,0,126.57420033335269,33.256985569480754,동홍동
23158,23159,23159,202007,제주특별자치도,서귀포시,267350,75500,영세,일반한식,07시,59000,0,4,0,126.574039382769,33.266901475440015,동홍동
23159,23160,23160,202007,제주특별자치도,제주시,267350,98350,중소2,기타유통업,07시,28000,0,1,0,126.5706781094709,33.47287811592848,월평동
23160,23161,23161,202007,제주특별자치도,제주시,267400,103450,일반,주유소,07시,2035400,56000,45,1,126.57046129323865,33.51885624360121,화북일동
23161,23162,23162,202007,제주특별자치도,서귀포시,267400,74100,중소1,스포츠레져용품,07시,465000,0,1,0,126.57478067132043,33.25428737198636,동홍동
23162,23163,23163,202007,제주특별자치도,서귀포시,267400,74550,영세,스넥,07시,76000,0,8,0,126.57471487096356,33.25834388324751,동홍동
23163,23164,23164,202007,제주특별자치도,제주시,267400,96000,영세,기타음료식품,07시,400,0,1,0,126.57156304732298,33.45170104380661,영평동
23164,23165,23165,202007,제주특별자치도,제주시,267400,96050,중소,서양음식,07시,299000,30700,120,2,126.57155566515277,33.45215175278909,영평동
23165,23166,23166,202007,제주특별자치도,제주시,267400,96100,중소,제과점,07시,31800,0,4,0,126.57154828285861,33.4526024608356,영평동
23166,23167,23167,202007,제주특별자치도,제주시,267400,96100,중소,편의점,07시,217350,0,28,0,126.57154828285861,33.4526024608356,영평동
23167,23168,23168,202007,제주특별자치도,제주시,267450,102600,중소2,LPG,07시,924756,0,29,0,126.57112521681255,33.51120048014913,화북이동
23168,23169,23169,202007,제주특별자치도,제주시,267450,103100,중소,LPG,07시,152000,0,3,0,126.5710511995011,33.51570752023367,화북일동
23169,23170,23170,202007,제주특별자치도,제주시,267450,103550,영세,편의점,07시,153660,0,36,0,126.57098456837753,33.51976385299649,화북일동
23170,23171,23171,202007,제주특별자치도,서귀포시,267450,74150,영세,일반한식,07시,136000,0,1,0,126.57530982027023,33.2547442366476,동홍동
23171,23172,23172,202007,제주특별자치도,서귀포시,267450,74150,중소1,일반한식,07시,184000,0,10,0,126.57530982027023,33.2547442366476,동홍동
23172,23173,23173,202007,제주특별자치도,서귀포시,267450,74200,중소,유아원,07시,240000,0,1,0,126.57530251286065,33.255194960707364,동홍동
23173,23174,23174,202007,제주특별자치도,서귀포시,267450,74250,영세,일반한식,07시,22000,0,2,0,126.57529520532856,33.25564568383123,동홍동
23174,23175,23175,202007,제주특별자치도,서귀포시,267450,74350,일반,편의점,07시,660670,61100,76,5,126.57528058878543,33.25654713087077,동홍동
23175,23176,23176,202007,제주특별자치도,서귀포시,267450,75550,중소1,목재석재철물,07시,137000,0,2,0,126.57510513829887,33.26736448825628,동홍동
23176,23177,23177,202007,제주특별자치도,제주시,267450,96200,일반,기타연료,07시,3224,0,1,0,126.57207119667184,33.453510065033555,영평동
23177,23178,23178,202007,제주특별자치도,제주시,267450,96300,중소,편의점,07시,284300,0,36,0,126.57205643668932,33.45441148285026,영평동
23178,23179,23179,202007,제주특별자치도,제주시,267450,96300,중소2,일반한식,07시,20000,0,4,0,126.57205643668932,33.45441148285026,영평동
23179,23180,23180,202007,제주특별자치도,제주시,267450,98300,중소,슈퍼마켓,07시,508930,0,73,0,126.57176109488364,33.47243979494796,월평동
23180,23181,23181,202007,제주특별자치도,제주시,267500,102600,일반,주유소,07시,1359800,24420,26,1,126.57166325313432,33.5112066789179,화북이동
23181,23182,23182,202007,제주특별자치도,제주시,267500,103550,영세,주유소,07시,1747430,0,41,0,126.57152265767984,33.51977005327784,화북일동
23182,23183,23183,202007,제주특별자치도,서귀포시,267500,74450,중소,편의점,07시,138570,0,28,0,126.57580244733477,33.257454717482716,동홍동
23183,23184,23184,202007,제주특별자치도,제주시,267550,102850,중소1,일반한식,07시,258300,0,22,0,126.57216431048906,33.51346639661612,화북이동
23184,23185,23185,202007,제주특별자치도,제주시,267550,102850,중소2,사우나,07시,844000,0,16,0,126.57216431048906,33.51346639661612,화북이동
23185,23186,23186,202007,제주특별자치도,제주시,267550,103000,중소1,일반한식,07시,64000,0,4,0,126.57214212077447,33.51481850914074,화북이동
23186,23187,23187,202007,제주특별자치도,제주시,267550,103050,중소1,서양음식,07시,625900,4500,193,1,126.57213472394166,33.51526921264604,화북이동
23187,23188,23188,202007,제주특별자치도,서귀포시,267550,73800,영세,편의점,07시,348390,0,36,0,126.57643385252688,33.251601443262594,동홍동
23188,23189,23189,202007,제주특별자치도,서귀포시,267550,74150,중소,제과점,07시,42000,0,1,0,126.57638274076389,33.25475651191838,동홍동
23189,23190,23190,202007,제주특별자치도,서귀포시,267550,74400,영세,일반한식,07시,344000,16000,19,1,126.5763462267241,33.25701013083825,동홍동
23190,23191,23191,202007,제주특별자치도,서귀포시,267550,75400,일반,주유소,07시,4847140,0,44,0,126.57620013220065,33.266024599775164,동홍동
23191,23192,23192,202007,제주특별자치도,서귀포시,267550,75400,중소2,주유소,07시,767422,0,17,0,126.57620013220065,33.266024599775164,동홍동
23192,23193,23193,202007,제주특별자치도,서귀포시,267550,75450,중소2,목재석재철물,07시,903300,0,19,0,126.57619282592523,33.266475323134095,동홍동
23193,23194,23194,202007,제주특별자치도,제주시,267550,98000,영세,목재석재철물,07시,19500,0,2,0,126.57288097210703,33.46974792719512,월평동
23194,23195,23195,202007,제주특별자치도,제주시,267600,103250,중소1,일반한식,07시,121000,0,9,0,126.5726432070032,33.51707822415403,화북일동
23195,23196,23196,202007,제주특별자치도,제주시,267600,103500,중소1,제과점,07시,164450,0,31,0,126.57260623099218,33.51933174357967,화북일동
23196,23197,23197,202007,제주특별자치도,서귀포시,267600,74350,영세,일반한식,07시,184000,0,11,0,126.57689000168067,33.256565541696496,동홍동
23197,23198,23198,202007,제주특별자치도,제주시,267650,103500,영세,스넥,07시,28000,0,1,0,126.57314431789754,33.519337937673704,화북일동
23198,23199,23199,202007,제주특별자치도,제주시,267650,103500,중소1,편의점,07시,279600,0,57,0,126.57314431789754,33.519337937673704,화북일동
23199,23200,23200,202007,제주특별자치도,서귀포시,267650,74350,일반,LPG,07시,804239,88412,30,3,126.57742647219065,33.256571674306834,동홍동
23200,23201,23201,202007,제주특별자치도,서귀포시,267650,79350,영세,편의점,07시,388750,2400,50,1,126.57669591450887,33.30164390564066,상효동
23201,23202,23202,202007,제주특별자치도,제주시,267700,102800,영세,편의점,07시,185850,4500,15,1,126.57378584934516,33.51303426830211,화북이동
23202,23203,23203,202007,제주특별자치도,제주시,267700,102950,영세,기타레져업,07시,3000,0,1,0,126.57376368512601,33.51438638164462,화북일동
23203,23204,23204,202007,제주특별자치도,제주시,267700,102950,영세,스넥,07시,284000,0,40,0,126.57376368512601,33.51438638164462,화북일동
23204,23205,23205,202007,제주특별자치도,제주시,267700,102950,중소2,편의점,07시,479420,0,64,0,126.57376368512601,33.51438638164462,화북일동
23205,23206,23206,202007,제주특별자치도,제주시,267700,103500,중소1,편의점,07시,307650,0,50,0,126.57368240494631,33.51934412852936,화북일동
23206,23207,23207,202007,제주특별자치도,서귀포시,267700,73400,중소1,일반한식,07시,4500,0,2,0,126.57810151349624,33.248014038854215,토평동
23207,23208,23208,202007,제주특별자치도,서귀포시,267700,74150,중소,기계공구,07시,234000,0,9,0,126.57799212142459,33.25477490701595,토평동
23208,23209,23209,202007,제주특별자치도,제주시,267750,103400,중소,편의점,07시,274570,980,54,1,126.5742352657685,33.51844890908114,화북일동
23209,23210,23210,202007,제주특별자치도,서귀포시,267750,74150,일반,주유소,07시,1868000,0,33,0,126.57852858225979,33.25478103469247,토평동
23210,23211,23211,202007,제주특별자치도,서귀포시,267750,78250,일반,편의점,07시,112500,34700,14,2,126.57793015005174,33.29174031788968,토평동
23211,23212,23212,202007,제주특별자치도,제주시,267750,96100,중소2,편의점,07시,265500,0,51,0,126.57531200380433,33.45264572195817,월평동
23212,23213,23213,202007,제주특별자치도,제주시,267800,103700,영세,목재석재철물,07시,27500,0,3,0,126.5747290395552,33.52115931995904,화북일동
23213,23214,23214,202007,제주특별자치도,서귀포시,267800,74450,일반,주유소,07시,5372150,50000,146,1,126.57902130921336,33.25749150538576,토평동
23214,23215,23215,202007,제주특별자치도,서귀포시,267800,79450,영세,기타숙박업,07시,5000,0,1,0,126.57829154549044,33.30256376161677,상효동
23215,23216,23216,202007,제주특별자치도,제주시,267850,102950,영세,스넥,07시,112800,9500,12,1,126.57537785397199,33.51440493756506,화북일동
