,OBJECTID,Field1,YM,SIDO,SIGUNGU,X,Y,FranClass,Type,Time,TotalSpent,DisSpent,NumofSpent,NumofDisSpent,POINT_X,POINT_Y,DONG
11232,11233,11233,202007,제주특별자치도,서귀포시,266250,73350,중소1,일반한식,02시,622900,6900,34,1,126.56255279444183,33.247384668957295,서귀동
11233,11234,11234,202007,제주특별자치도,서귀포시,266250,73400,영세,기타레져업,02시,44000,0,8,0,126.56254542310995,33.247835390754226,서귀동
11234,11235,11235,202007,제주특별자치도,서귀포시,266250,73400,영세,유흥주점,02시,1100000,0,4,0,126.56254542310995,33.247835390754226,서귀동
11235,11236,11236,202007,제주특별자치도,서귀포시,266250,73450,영세,노래방,02시,10000,0,1,0,126.56253805164468,33.248286112517086,서귀동
11236,11237,11237,202007,제주특별자치도,서귀포시,266250,73450,중소2,편의점,02시,61850,0,11,0,126.56253805164468,33.248286112517086,서귀동
11237,11238,11238,202007,제주특별자치도,서귀포시,266250,73500,영세,서양음식,02시,100000,0,1,0,126.562530680046,33.24873683424592,서귀동
11238,11239,11239,202007,제주특별자치도,서귀포시,266250,73550,영세,단란주점,02시,100000,0,1,0,126.56252330831389,33.249187555940715,서귀동
11239,11240,11240,202007,제주특별자치도,서귀포시,266250,73600,영세,유흥주점,02시,420000,0,1,0,126.56251593644834,33.249638277601456,서귀동
11240,11241,11241,202007,제주특별자치도,서귀포시,266250,73600,중소2,편의점,02시,190670,3150,22,1,126.56251593644834,33.249638277601456,서귀동
11241,11242,11242,202007,제주특별자치도,서귀포시,266250,73650,영세,유흥주점,02시,620000,0,3,0,126.56250856444936,33.25008899922815,서귀동
11242,11243,11243,202007,제주특별자치도,서귀포시,266250,73700,영세,스넥,02시,116300,0,2,0,126.56250119231693,33.25053972082079,서귀동
11243,11244,11244,202007,제주특별자치도,서귀포시,266250,73700,영세,일반한식,02시,450000,0,3,0,126.56250119231693,33.25053972082079,서귀동
11244,11245,11245,202007,제주특별자치도,서귀포시,266250,73750,영세,단란주점,02시,340000,0,2,0,126.56249381897769,33.250990442371275,서귀동
11245,11246,11246,202007,제주특별자치도,서귀포시,266250,73750,영세,주점,02시,58000,0,1,0,126.56249381897769,33.250990442371275,서귀동
11246,11247,11247,202007,제주특별자치도,서귀포시,266250,73750,중소,편의점,02시,522150,0,35,0,126.56249381897769,33.250990442371275,서귀동
11247,11248,11248,202007,제주특별자치도,제주시,266300,100600,영세,편의점,02시,59420,0,7,0,126.55904890855706,33.49302917262809,화북이동
11248,11249,11249,202007,제주특별자치도,서귀포시,266300,72750,영세,칵테일바,02시,652000,0,2,0,126.56317761673768,33.24198219724002,서귀동
11249,11250,11250,202007,제주특별자치도,서귀포시,266300,72850,영세,유흥주점,02시,450000,0,1,0,126.56316288265387,33.24288364087468,서귀동
11250,11251,11251,202007,제주특별자치도,서귀포시,266300,73050,영세,일반한식,02시,105000,0,4,0,126.56313341394042,33.24468652954734,서귀동
11251,11252,11252,202007,제주특별자치도,서귀포시,266300,73300,영세,노래방,02시,330000,0,1,0,126.56309657478025,33.24694013962015,서귀동
11252,11253,11253,202007,제주특별자치도,서귀포시,266300,73300,영세,스넥,02시,492000,0,17,0,126.56309657478025,33.24694013962015,서귀동
11253,11254,11254,202007,제주특별자치도,서귀포시,266300,73300,영세,유흥주점,02시,1590000,0,3,0,126.56309657478025,33.24694013962015,서귀동
11254,11255,11255,202007,제주특별자치도,서귀포시,266300,73300,중소,일반한식,02시,784000,0,11,0,126.56309657478025,33.24694013962015,서귀동
11255,11256,11256,202007,제주특별자치도,서귀포시,266300,73350,영세,기타숙박업,02시,120000,0,3,0,126.56308920633352,33.24739086153096,서귀동
11256,11257,11257,202007,제주특별자치도,서귀포시,266300,73350,영세,단란주점,02시,450000,0,2,0,126.56308920633352,33.24739086153096,서귀동
11257,11258,11258,202007,제주특별자치도,서귀포시,266300,73350,영세,유흥주점,02시,540000,0,3,0,126.56308920633352,33.24739086153096,서귀동
11258,11259,11259,202007,제주특별자치도,서귀포시,266300,73350,영세,주점,02시,24000,0,1,0,126.56308920633352,33.24739086153096,서귀동
11259,11260,11260,202007,제주특별자치도,서귀포시,266300,73350,중소,유흥주점,02시,443000,0,6,0,126.56308920633352,33.24739086153096,서귀동
11260,11261,11261,202007,제주특별자치도,서귀포시,266300,73500,영세,유흥주점,02시,50000,0,1,0,126.56306710019318,33.24874302705914,서귀동
11261,11262,11262,202007,제주특별자치도,서귀포시,266300,73550,영세,일반한식,02시,310000,0,2,0,126.563059731213,33.24919374883376,서귀동
11262,11263,11263,202007,제주특별자치도,서귀포시,266300,73600,영세,주점,02시,250000,0,1,0,126.56305236209946,33.249644470574346,서귀동
11263,11264,11264,202007,제주특별자치도,서귀포시,266300,73700,영세,일반한식,02시,45000,0,2,0,126.56303762239892,33.25054591394529,서귀동
11264,11265,11265,202007,제주특별자치도,제주시,266350,103200,영세,화원,02시,32000,0,4,0,126.5591989090096,33.51647194097404,화북일동
11265,11266,11266,202007,제주특별자치도,서귀포시,266350,72850,영세,서양음식,02시,122300,0,3,0,126.56369926716457,33.24288983033779,서귀동
11266,11267,11267,202007,제주특별자치도,서귀포시,266350,72850,중소,편의점,02시,108520,8300,12,1,126.56369926716457,33.24288983033779,서귀동
11267,11268,11268,202007,제주특별자치도,서귀포시,266350,72900,영세,기타숙박업,02시,40000,0,1,0,126.56369190374232,33.24334055264287,서귀동
11268,11269,11269,202007,제주특별자치도,서귀포시,266350,73000,영세,일반한식,02시,34000,0,1,0,126.56367717435144,33.24424199713476,서귀동
11269,11270,11270,202007,제주특별자치도,서귀포시,266350,73150,영세,주점,02시,1327000,0,5,0,126.56365508033892,33.24559416362531,서귀동
11270,11271,11271,202007,제주특별자치도,서귀포시,266350,73250,영세,서양음식,02시,396000,0,8,0,126.5636403496153,33.24649560777677,서귀동
11271,11272,11272,202007,제주특별자치도,서귀포시,266350,73250,영세,일반한식,02시,25000,0,1,0,126.5636403496153,33.24649560777677,서귀동
11272,11273,11273,202007,제주특별자치도,서귀포시,266350,73250,중소2,편의점,02시,152610,0,15,0,126.5636403496153,33.24649560777677,서귀동
11273,11274,11274,202007,제주특별자치도,서귀포시,266350,73300,영세,유흥주점,02시,840000,0,1,0,126.56363298405357,33.24694632980143,서귀동
11274,11275,11275,202007,제주특별자치도,서귀포시,266350,73300,영세,주점,02시,31000,0,1,0,126.56363298405357,33.24694632980143,서귀동
11275,11276,11276,202007,제주특별자치도,서귀포시,266350,73300,중소,유흥주점,02시,4164500,0,41,0,126.56363298405357,33.24694632980143,서귀동
11276,11277,11277,202007,제주특별자치도,서귀포시,266350,73300,중소1,유흥주점,02시,2079000,0,18,0,126.56363298405357,33.24694632980143,서귀동
11277,11278,11278,202007,제주특별자치도,서귀포시,266350,73350,영세,단란주점,02시,590000,0,5,0,126.56362561835856,33.24739705179205,서귀동
11278,11279,11279,202007,제주특별자치도,서귀포시,266350,73350,영세,유흥주점,02시,960000,0,4,0,126.56362561835856,33.24739705179205,서귀동
11279,11280,11280,202007,제주특별자치도,서귀포시,266350,73350,영세,일반한식,02시,809400,0,26,0,126.56362561835856,33.24739705179205,서귀동
11280,11281,11281,202007,제주특별자치도,서귀포시,266350,73350,영세,칵테일바,02시,109000,0,3,0,126.56362561835856,33.24739705179205,서귀동
11281,11282,11282,202007,제주특별자치도,서귀포시,266350,73350,중소,일반한식,02시,769900,0,17,0,126.56362561835856,33.24739705179205,서귀동
11282,11283,11283,202007,제주특별자치도,서귀포시,266350,73350,중소,주점,02시,422000,0,13,0,126.56362561835856,33.24739705179205,서귀동
11283,11284,11284,202007,제주특별자치도,서귀포시,266350,73350,중소1,단란주점,02시,330000,0,1,0,126.56362561835856,33.24739705179205,서귀동
11284,11285,11285,202007,제주특별자치도,서귀포시,266350,73350,중소1,주점,02시,481000,0,12,0,126.56362561835856,33.24739705179205,서귀동
11285,11286,11286,202007,제주특별자치도,서귀포시,266350,73350,중소1,편의점,02시,1055490,3600,138,1,126.56362561835856,33.24739705179205,서귀동
11286,11287,11287,202007,제주특별자치도,서귀포시,266350,73500,영세,단란주점,02시,250000,0,1,0,126.56360352047372,33.24874921755962,서귀동
11287,11288,11288,202007,제주특별자치도,서귀포시,266350,73600,영세,유흥주점,02시,150000,0,1,0,126.56358878788399,33.249650661234455,서귀동
11288,11289,11289,202007,제주특별자치도,서귀포시,266350,73650,영세,일반한식,02시,86000,0,3,0,126.56358142138915,33.2501013830208,서귀동
11289,11290,11290,202007,제주특별자치도,서귀포시,266350,74250,일반,종합병원,02시,1495230,0,20,0,126.56349300875829,33.25551004176897,동홍동
11290,11291,11291,202007,제주특별자치도,서귀포시,266400,72500,영세,유흥주점,02시,120000,0,1,0,126.56428717707,33.23974095987408,서귀동
11291,11292,11292,202007,제주특별자치도,서귀포시,266400,72500,중소,편의점,02시,164750,0,12,0,126.56428717707,33.23974095987408,서귀동
11292,11293,11293,202007,제주특별자치도,서귀포시,266400,72550,영세,스넥,02시,375000,0,6,0,126.5642798173312,33.24019168249717,서귀동
11293,11294,11294,202007,제주특별자치도,서귀포시,266400,72550,영세,일반한식,02시,36000,0,1,0,126.5642798173312,33.24019168249717,서귀동
11294,11295,11295,202007,제주특별자치도,서귀포시,266400,72600,영세,단란주점,02시,90000,0,1,0,126.56427245638596,33.24064240507817,서귀동
11295,11296,11296,202007,제주특별자치도,서귀포시,266400,72600,중소,편의점,02시,199450,0,23,0,126.56427245638596,33.24064240507817,서귀동
11296,11297,11297,202007,제주특별자치도,서귀포시,266400,73000,중소1,편의점,02시,213560,0,23,0,126.56421356724908,33.244248184524906,서귀동
11297,11298,11298,202007,제주특별자치도,서귀포시,266400,73200,영세,유흥주점,02시,1300000,0,2,0,126.56418411894714,33.24605107342723,서귀동
11298,11299,11299,202007,제주특별자치도,서귀포시,266400,73200,영세,주점,02시,75000,0,1,0,126.56418411894714,33.24605107342723,서귀동
11299,11300,11300,202007,제주특별자치도,서귀포시,266400,73300,영세,서양음식,02시,184000,0,4,0,126.5641693934602,33.24695251767013,서귀동
11300,11301,11301,202007,제주특별자치도,서귀포시,266400,73300,영세,일반한식,02시,81000,0,3,0,126.5641693934602,33.24695251767013,서귀동
11301,11302,11302,202007,제주특별자치도,서귀포시,266400,73300,영세,주점,02시,338000,0,8,0,126.5641693934602,33.24695251767013,서귀동
11302,11303,11303,202007,제주특별자치도,서귀포시,266400,73300,영세,편의점,02시,150700,0,17,0,126.5641693934602,33.24695251767013,서귀동
11303,11304,11304,202007,제주특별자치도,서귀포시,266400,73300,일반,일반한식,02시,294400,0,10,0,126.5641693934602,33.24695251767013,서귀동
11304,11305,11305,202007,제주특별자치도,서귀포시,266400,73300,중소,일반한식,02시,571000,0,9,0,126.5641693934602,33.24695251767013,서귀동
11305,11306,11306,202007,제주특별자치도,서귀포시,266400,73350,영세,단란주점,02시,140000,0,2,0,126.5641620305169,33.247403239740514,서귀동
11306,11307,11307,202007,제주특별자치도,서귀포시,266400,73350,영세,당구장,02시,22000,0,1,0,126.5641620305169,33.247403239740514,서귀동
11307,11308,11308,202007,제주특별자치도,서귀포시,266400,73350,영세,서양음식,02시,1429900,0,7,0,126.5641620305169,33.247403239740514,서귀동
11308,11309,11309,202007,제주특별자치도,서귀포시,266400,73350,영세,일반한식,02시,658900,0,36,0,126.5641620305169,33.247403239740514,서귀동
11309,11310,11310,202007,제주특별자치도,서귀포시,266400,73350,중소,유흥주점,02시,325000,0,6,0,126.5641620305169,33.247403239740514,서귀동
11310,11311,11311,202007,제주특별자치도,서귀포시,266400,73550,영세,일반한식,02시,13000,0,1,0,126.5641325774113,33.24920612768159,서귀동
11311,11312,11312,202007,제주특별자치도,서귀포시,266400,73600,영세,유흥주점,02시,630000,0,4,0,126.56412521380179,33.24965684958175,서귀동
11312,11313,11313,202007,제주특별자치도,서귀포시,266400,73650,영세,단란주점,02시,180000,0,1,0,126.56411785005905,33.250107571447856,서귀동
11313,11314,11314,202007,제주특별자치도,서귀포시,266400,73650,영세,유흥주점,02시,320000,0,2,0,126.56411785005905,33.250107571447856,서귀동
11314,11315,11315,202007,제주특별자치도,서귀포시,266400,73650,영세,일반한식,02시,62000,0,1,0,126.56411785005905,33.250107571447856,서귀동
11315,11316,11316,202007,제주특별자치도,서귀포시,266400,73700,영세,당구장,02시,12000,0,1,0,126.56411048617343,33.2505582941818,서귀동
11316,11317,11317,202007,제주특별자치도,서귀포시,266400,73750,영세,단란주점,02시,148000,0,1,0,126.5641031210908,33.25100901597177,서귀동
11317,11318,11318,202007,제주특별자치도,서귀포시,266400,73750,영세,일반한식,02시,60000,0,1,0,126.5641031210908,33.25100901597177,서귀동
11318,11319,11319,202007,제주특별자치도,서귀포시,266400,73750,중소,유흥주점,02시,800000,0,3,0,126.5641031210908,33.25100901597177,서귀동
11319,11320,11320,202007,제주특별자치도,서귀포시,266400,73750,중소,편의점,02시,50200,0,8,0,126.5641031210908,33.25100901597177,서귀동
11320,11321,11321,202007,제주특별자치도,서귀포시,266400,74000,일반,편의점,02시,21950,0,3,0,126.5640662979722,33.25326262444312,서귀동
11321,11322,11322,202007,제주특별자치도,제주시,266400,96950,중소1,편의점,02시,77070,0,9,0,126.56066836937218,33.46014023278459,아라이동
11322,11323,11323,202007,제주특별자치도,제주시,266400,99300,중소1,편의점,02시,284620,0,20,0,126.56031846950839,33.48132336868057,영평동
11323,11324,11324,202007,제주특별자치도,서귀포시,266450,73300,영세,단란주점,02시,100000,0,1,0,126.56470580300005,33.246958703226284,서귀동
11324,11325,11325,202007,제주특별자치도,서귀포시,266450,73300,영세,유흥주점,02시,420000,0,2,0,126.56470580300005,33.246958703226284,서귀동
11325,11326,11326,202007,제주특별자치도,서귀포시,266450,73350,영세,유흥주점,02시,740000,0,2,0,126.56469844280845,33.24740942537637,서귀동
11326,11327,11327,202007,제주특별자치도,서귀포시,266450,73350,영세,일반한식,02시,248000,0,8,0,126.56469844280845,33.24740942537637,서귀동
11327,11328,11328,202007,제주특별자치도,서귀포시,266450,73350,영세,주점,02시,46500,0,3,0,126.56469844280845,33.24740942537637,서귀동
11328,11329,11329,202007,제주특별자치도,서귀포시,266450,73350,중소,단란주점,02시,100000,0,1,0,126.56469844280845,33.24740942537637,서귀동
11329,11330,11330,202007,제주특별자치도,서귀포시,266450,73350,중소1,유흥주점,02시,1320000,0,3,0,126.56469844280845,33.24740942537637,서귀동
11330,11331,11331,202007,제주특별자치도,서귀포시,266450,73350,중소1,주점,02시,746000,0,25,0,126.56469844280845,33.24740942537637,서귀동
11331,11332,11332,202007,제주특별자치도,서귀포시,266450,73550,영세,유흥주점,02시,430000,0,1,0,126.56466900071034,33.24921231363637,서귀동
11332,11333,11333,202007,제주특별자치도,서귀포시,266450,73750,영세,스넥,02시,62000,0,3,0,126.56463955539832,33.25101520224545,서귀동
11333,11334,11334,202007,제주특별자치도,서귀포시,266450,74100,영세,일반한식,02시,107000,0,3,0,126.56458802072247,33.254170254420345,동홍동
11334,11335,11335,202007,제주특별자치도,제주시,266500,102450,영세,편의점,02시,93550,0,8,0,126.56092492720222,33.50973015784662,화북이동
11335,11336,11336,202007,제주특별자치도,서귀포시,266500,73150,영세,편의점,02시,7800,0,1,0,126.56526428419407,33.24561271957626,서귀동
11336,11337,11337,202007,제주특별자치도,서귀포시,266500,73300,영세,유흥주점,02시,380000,0,1,0,126.56524221267306,33.246964886469854,서귀동
11337,11338,11338,202007,제주특별자치도,서귀포시,266500,73300,중소,단란주점,02시,90000,0,1,0,126.56524221267306,33.246964886469854,서귀동
11338,11339,11339,202007,제주특별자치도,서귀포시,266500,73550,영세,노래방,02시,50000,0,1,0,126.56520542413296,33.24921849818024,서귀동
11339,11340,11340,202007,제주특별자치도,서귀포시,266500,73550,영세,일반한식,02시,204000,0,4,0,126.56520542413296,33.24921849818024,서귀동
11340,11341,11341,202007,제주특별자치도,서귀포시,266500,73600,영세,단란주점,02시,150000,0,1,0,126.5651980660275,33.24966922023982,서귀동
11341,11342,11342,202007,제주특별자치도,서귀포시,266500,73600,영세,유흥주점,02시,50000,0,1,0,126.5651980660275,33.24966922023982,서귀동
11342,11343,11343,202007,제주특별자치도,서귀포시,266500,73600,영세,일반한식,02시,45000,0,1,0,126.5651980660275,33.24966922023982,서귀동
11343,11344,11344,202007,제주특별자치도,서귀포시,266500,73600,중소,유흥주점,02시,1440000,0,2,0,126.5651980660275,33.24966922023982,서귀동
11344,11345,11345,202007,제주특별자치도,서귀포시,266500,73650,영세,유흥주점,02시,1320000,0,4,0,126.56519070778894,33.25011994226535,서귀동
11345,11346,11346,202007,제주특별자치도,서귀포시,266550,73250,영세,기타숙박업,02시,66000,0,2,0,126.5657859770343,33.246520345057405,서귀동
11346,11347,11347,202007,제주특별자치도,서귀포시,266550,73300,중소,기타숙박업,02시,150000,0,3,0,126.56577862247919,33.24697106740085,서귀동
11347,11348,11348,202007,제주특별자치도,서귀포시,266550,73350,영세,단란주점,02시,200000,0,2,0,126.56577126779104,33.24742178971029,서귀동
11348,11349,11349,202007,제주특별자치도,서귀포시,266550,73350,영세,유흥주점,02시,330000,0,2,0,126.56577126779104,33.24742178971029,서귀동
11349,11350,11350,202007,제주특별자치도,서귀포시,266550,73350,영세,일반한식,02시,371000,0,8,0,126.56577126779104,33.24742178971029,서귀동
11350,11351,11351,202007,제주특별자치도,서귀포시,266550,73400,영세,단란주점,02시,20000,0,1,0,126.56576391296983,33.24787251198567,서귀동
11351,11352,11352,202007,제주특별자치도,서귀포시,266550,73400,영세,유흥주점,02시,2110000,0,4,0,126.56576391296983,33.24787251198567,서귀동
11352,11353,11353,202007,제주특별자치도,서귀포시,266550,73400,영세,피부미용실,02시,250000,0,2,0,126.56576391296983,33.24787251198567,서귀동
11353,11354,11354,202007,제주특별자치도,서귀포시,266550,73400,일반,편의점,02시,312590,0,39,0,126.56576391296983,33.24787251198567,서귀동
11354,11355,11355,202007,제주특별자치도,서귀포시,266550,73500,영세,단란주점,02시,220000,0,2,0,126.56574920291868,33.24877395733622,서귀동
11355,11356,11356,202007,제주특별자치도,서귀포시,266550,73550,영세,기타레져업,02시,10000,0,2,0,126.56574184769832,33.24922467950949,서귀동
11356,11357,11357,202007,제주특별자치도,서귀포시,266550,73550,영세,단란주점,02시,530000,0,4,0,126.56574184769832,33.24922467950949,서귀동
11357,11358,11358,202007,제주특별자치도,서귀포시,266550,73550,영세,유흥주점,02시,100000,0,1,0,126.56574184769832,33.24922467950949,서귀동
11358,11359,11359,202007,제주특별자치도,서귀포시,266550,73600,중소2,편의점,02시,219880,0,29,0,126.56573449234489,33.2496754016487,서귀동
11359,11360,11360,202007,제주특별자치도,서귀포시,266600,72750,영세,피부미용실,02시,210000,0,1,0,126.56639589281548,33.24201929567357,서귀동
11360,11361,11361,202007,제주특별자치도,서귀포시,266600,73100,중소2,기타숙박업,02시,5000,0,1,0,126.56634443884386,33.2451743552209,서귀동
11361,11362,11362,202007,제주특별자치도,서귀포시,266600,73350,영세,기타숙박업,02시,40000,0,1,0,126.56630768155527,33.247427968416396,서귀동
11362,11363,11363,202007,제주특별자치도,서귀포시,266600,73350,영세,단란주점,02시,600000,0,3,0,126.56630768155527,33.247427968416396,서귀동
11363,11364,11364,202007,제주특별자치도,서귀포시,266600,73350,영세,일반한식,02시,250000,0,3,0,126.56630768155527,33.247427968416396,서귀동
11364,11365,11365,202007,제주특별자치도,서귀포시,266600,73350,중소,유흥주점,02시,150000,0,1,0,126.56630768155527,33.247427968416396,서귀동
11365,11366,11366,202007,제주특별자치도,서귀포시,266600,73400,영세,유흥주점,02시,510000,0,4,0,126.56630032948587,33.24787869077137,서귀동
11366,11367,11367,202007,제주특별자치도,서귀포시,266600,73450,영세,일반한식,02시,10000,0,1,0,126.56629297728345,33.248329413092335,서귀동
11367,11368,11368,202007,제주특별자치도,서귀포시,266600,73500,영세,스넥,02시,130000,0,8,0,126.56628562493847,33.24878013628112,서귀동
11368,11369,11369,202007,제주특별자치도,서귀포시,266600,73550,영세,유흥주점,02시,150000,0,1,0,126.56627827139674,33.24923085852595,서귀동
11369,11370,11370,202007,제주특별자치도,서귀포시,266600,73550,영세,일반한식,02시,348000,0,6,0,126.56627827139674,33.24923085852595,서귀동
11370,11371,11371,202007,제주특별자치도,서귀포시,266600,73550,영세,주점,02시,90000,0,2,0,126.56627827139674,33.24923085852595,서귀동
11371,11372,11372,202007,제주특별자치도,서귀포시,266600,73550,중소1,편의점,02시,245560,0,25,0,126.56627827139674,33.24923085852595,서귀동
11372,11373,11373,202007,제주특별자치도,서귀포시,266600,74400,중소,유아원,02시,240000,0,1,0,126.56615325369623,33.256893133379975,동홍동
11373,11374,11374,202007,제주특별자치도,제주시,266650,103850,중소1,편의점,02시,445970,0,41,0,126.56233047338662,33.52236853681599,화북일동
11374,11375,11375,202007,제주특별자치도,서귀포시,266650,72800,중소1,편의점,02시,263790,0,26,0,126.5669249259732,33.242476193955355,서귀동
11375,11376,11376,202007,제주특별자치도,서귀포시,266650,73150,중소1,편의점,02시,122430,0,15,0,126.56687348925668,33.245631253813265,서귀동
11376,11377,11377,202007,제주특별자치도,서귀포시,266650,73300,중소2,편의점,02시,14550,0,2,0,126.56685144356385,33.246983422333216,서귀동
11377,11378,11378,202007,제주특별자치도,서귀포시,266650,73400,영세,일반한식,02시,95000,0,6,0,126.56683674506152,33.24788486723638,서귀동
11378,11379,11379,202007,제주특별자치도,서귀포시,266650,73500,영세,유흥주점,02시,470000,0,2,0,126.56682204601792,33.24878631290526,서귀동
11379,11380,11380,202007,제주특별자치도,서귀포시,266650,73500,중소,유흥주점,02시,140000,0,2,0,126.56682204601792,33.24878631290526,서귀동
11380,11381,11381,202007,제주특별자치도,서귀포시,266650,73500,중소1,편의점,02시,217840,0,28,0,126.56682204601792,33.24878631290526,서귀동
11381,11382,11382,202007,제주특별자치도,서귀포시,266650,73550,영세,유흥주점,02시,890000,0,3,0,126.56681469630149,33.249237035237705,서귀동
11382,11383,11383,202007,제주특별자치도,서귀포시,266650,73550,영세,일반한식,02시,79000,0,3,0,126.56681469630149,33.249237035237705,서귀동
11383,11384,11384,202007,제주특별자치도,서귀포시,266650,73550,영세,주점,02시,100000,0,1,0,126.56681469630149,33.249237035237705,서귀동
11384,11385,11385,202007,제주특별자치도,서귀포시,266650,73950,중소,기타레져업,02시,51500,0,9,0,126.56675589162778,33.2528428135576,동홍동
11385,11386,11386,202007,제주특별자치도,서귀포시,266650,74000,중소,주점,02시,505000,0,3,0,126.56674854071481,33.25329353558369,동홍동
11386,11387,11387,202007,제주특별자치도,서귀포시,266650,76600,중소2,중국음식,02시,90000,0,5,0,126.56636604864389,33.276731042584814,토평동
11387,11388,11388,202007,제주특별자치도,제주시,266700,102700,중소2,편의점,02시,197370,0,14,0,126.56303981237623,33.51200862681918,화북이동
11388,11389,11389,202007,제주특별자치도,서귀포시,266700,73250,영세,화물운송,02시,130300,0,3,0,126.56739520006902,33.24653887374435,서귀동
11389,11390,11390,202007,제주특별자치도,서귀포시,266700,73350,영세,피부미용실,02시,110000,0,1,0,126.56738050733597,33.24744031887462,서귀동
11390,11391,11391,202007,제주특별자치도,서귀포시,266700,73400,영세,유흥주점,02시,100000,0,1,0,126.56737316077013,33.247891041388705,서귀동
11391,11392,11392,202007,제주특별자치도,서귀포시,266700,73500,중소,일반한식,02시,83000,0,1,0,126.5673584672303,33.24879248721664,서귀동
11392,11393,11393,202007,제주특별자치도,서귀포시,266700,73550,일반,기타숙박업,02시,195055,0,3,0,126.56735112026585,33.24924320962861,서귀동
11393,11394,11394,202007,제주특별자치도,서귀포시,266700,73600,영세,일반한식,02시,126000,0,8,0,126.56734377316853,33.24969393200656,서귀동
11394,11395,11395,202007,제주특별자치도,서귀포시,266700,73600,영세,편의점,02시,148140,0,17,0,126.56734377316853,33.24969393200656,서귀동
11395,11396,11396,202007,제주특별자치도,서귀포시,266750,73350,영세,기타숙박업,02시,200000,0,5,0,126.56791692042562,33.24744649063481,서귀동
11396,11397,11397,202007,제주특별자치도,서귀포시,266750,73400,영세,기타숙박업,02시,40000,0,1,0,126.56790957661158,33.24789721322838,서귀동
11397,11398,11398,202007,제주특별자치도,서귀포시,266750,75050,중소,편의점,02시,155290,0,12,0,126.56766714004638,33.262771046814926,동홍동
11398,11399,11399,202007,제주특별자치도,서귀포시,266800,73350,중소1,편의점,02시,76800,0,12,0,126.56845333472145,33.2474526600904,서귀동
11399,11400,11400,202007,제주특별자치도,서귀포시,266800,75400,중소,편의점,02시,22200,0,3,0,126.56815221641561,33.26593227150058,동홍동
11400,11401,11401,202007,제주특별자치도,제주시,266850,103450,영세,편의점,02시,40800,0,8,0,126.56454238909627,33.5187878596937,화북일동
11401,11402,11402,202007,제주특별자치도,제주시,266900,103450,영세,단란주점,02시,120000,0,1,0,126.56508047120842,33.5187940878533,화북일동
11402,11403,11403,202007,제주특별자치도,제주시,266900,103500,중소,기타레져업,02시,108400,0,31,0,126.5650730358283,33.519244790907166,화북일동
11403,11404,11404,202007,제주특별자치도,제주시,266900,103550,영세,스넥,02시,92000,0,1,0,126.56506560139991,33.51969549303313,화북일동
11404,11405,11405,202007,제주특별자치도,제주시,266900,103550,중소1,편의점,02시,224020,0,30,0,126.56506560139991,33.51969549303313,화북일동
11405,11406,11406,202007,제주특별자치도,서귀포시,266900,73500,중소,편의점,02시,90400,0,15,0,126.56950415448127,33.248817161342856,서귀동
11406,11407,11407,202007,제주특별자치도,서귀포시,266900,73850,중소,편의점,02시,153300,0,14,0,126.56945279890795,33.25197222153178,동홍동
11407,11408,11408,202007,제주특별자치도,서귀포시,266900,74250,일반,편의점,02시,45200,0,6,0,126.5693940968646,33.25557800319201,동홍동
11408,11409,11409,202007,제주특별자치도,제주시,266950,103550,영세,일반한식,02시,116700,0,2,0,126.56560368814792,33.519701719008275,화북일동
11409,11410,11410,202007,제주특별자치도,제주시,266950,103550,영세,주점,02시,64000,0,2,0,126.56560368814792,33.519701719008275,화북일동
11410,11411,11411,202007,제주특별자치도,제주시,266950,103600,영세,기타레져업,02시,5000,0,2,0,126.56559625637385,33.52015242118009,화북일동
11411,11412,11412,202007,제주특별자치도,제주시,266950,103650,일반,편의점,02시,85420,0,18,0,126.56558882445542,33.520603124219576,화북일동
11412,11413,11413,202007,제주특별자치도,제주시,267000,103750,영세,주점,02시,56000,0,1,0,126.56611205718681,33.521510753244726,화북일동
11413,11414,11414,202007,제주특별자치도,제주시,267000,103750,중소,편의점,02시,159260,0,23,0,126.56611205718681,33.521510753244726,화북일동
11414,11415,11415,202007,제주특별자치도,서귀포시,267000,73950,영세,주점,02시,60000,0,1,0,126.57051101841134,33.252885992894775,동홍동
11415,11416,11416,202007,제주특별자치도,서귀포시,267000,74350,영세,일반한식,02시,63500,0,2,0,126.5704523582895,33.25649177527965,동홍동
11416,11417,11417,202007,제주특별자치도,제주시,267000,98800,영세,편의점,02시,105500,0,14,0,126.56684680699983,33.47689104499693,영평동
11417,11418,11418,202007,제주특별자치도,제주시,267050,103450,영세,단란주점,02시,735000,0,6,0,126.56669471618969,33.518812759198966,화북일동
11418,11419,11419,202007,제주특별자치도,서귀포시,267050,73650,영세,편의점,02시,79020,0,8,0,126.57109143807226,33.250187812358234,동홍동
11419,11420,11420,202007,제주특별자치도,제주시,267100,103750,중소,편의점,02시,7300,0,1,0,126.56718825473588,33.521523195062,화북일동
11420,11421,11421,202007,제주특별자치도,서귀포시,267100,73700,영세,편의점,02시,90350,0,16,0,126.5716205432469,33.2506446922519,동홍동
11421,11422,11422,202007,제주특별자치도,서귀포시,267100,73850,중소,편의점,02시,49350,0,9,0,126.57159856640597,33.25199686178372,동홍동
11422,11423,11423,202007,제주특별자치도,서귀포시,267100,74050,영세,노래방,02시,200000,0,1,0,126.57156925994451,33.25379975460159,동홍동
